Time;Image index (Image index);Distance L(t) (Extensometer 1);Change in distance (Extensometer 1);Strain - RC (Extensometer 1);Distance x L(t) (Extensometer 1);Distance y L(t) (Extensometer 1);Distance z L(t) (Extensometer 1);Change in distance x (Extensometer 1);Change in distance y (Extensometer 1);Change in distance z (Extensometer 1);X-displacement (Strain Gauge 1);Y-displacement (Strain Gauge 1);Z-displacement (Strain Gauge 1);Displacement (Strain Gauge 1);Height (Strain Gauge 1);Exx - RC (Strain Gauge 1);Exy - RC (Strain Gauge 1);Eyy - RC (Strain Gauge 1);Max. principal strain - RC (Strain Gauge 1);Min. principal strain - RC (Strain Gauge 1);Max. shear strain - RC (Strain Gauge 1);Poisson ratio -Exx/Eyy (Strain Gauge 1);Poisson ratio -Eyy/Exx (Strain Gauge 1);Von Mises - RC (Strain Gauge 1);Tresca - RC (Strain Gauge 1);Poisson ratio -strain max/min (Strain Gauge 1);Poisson ratio -strain min/max (Strain Gauge 1);Max. strain angle (Strain Gauge 1);Max. shear angle (Strain Gauge 1);Vorticity-z (Strain Gauge 1);du/dx (Strain Gauge 1);du/dy (Strain Gauge 1);dv/dx (Strain Gauge 1);dv/dy (Strain Gauge 1);dw/dx (Strain Gauge 1);dw/dy (Strain Gauge 1);Ezz plane stress state (Strain Gauge 1);Stereo reconstruction error (Strain Gauge 1);X-displacement (Strain Gauge 2);Y-displacement (Strain Gauge 2);Z-displacement (Strain Gauge 2);Displacement (Strain Gauge 2);Height (Strain Gauge 2);Exx - RC (Strain Gauge 2);Exy - RC (Strain Gauge 2);Eyy - RC (Strain Gauge 2);Max. principal strain - RC (Strain Gauge 2);Min. principal strain - RC (Strain Gauge 2);Max. shear strain - RC (Strain Gauge 2);Poisson ratio -Exx/Eyy (Strain Gauge 2);Poisson ratio -Eyy/Exx (Strain Gauge 2);Von Mises - RC (Strain Gauge 2);Tresca - RC (Strain Gauge 2);Poisson ratio -strain max/min (Strain Gauge 2);Poisson ratio -strain min/max (Strain Gauge 2);Max. strain angle (Strain Gauge 2);Max. shear angle (Strain Gauge 2);Vorticity-z (Strain Gauge 2);du/dx (Strain Gauge 2);du/dy (Strain Gauge 2);dv/dx (Strain Gauge 2);dv/dy (Strain Gauge 2);dw/dx (Strain Gauge 2);dw/dy (Strain Gauge 2);Ezz plane stress state (Strain Gauge 2);Stereo reconstruction error (Strain Gauge 2);Voltage ADC 1 channel 1
704000;705;;;;;;;;;;-1.33865;0.0945298;-0.652509;1.49221;-6.12126;-0.00282121;-0.0042311;0.109146;0.109305;-0.00298087;0.0561432;0.0258481;38.6875;0.073884;0.0748575;36.6689;0.027271;94.0442;139.044;-0.03736;-0.00284213;-0.000348913;-0.00772133;0.109154;-0.000413514;-0.0567396;0;0.115564;-1.8044;-2.67197;-1.41735;3.52196;-7.50807;0.000764059;0.0142245;0.0896809;0.0919011;-0.00145607;0.0466786;-0.00851975;-117.374;0.0617584;0.0622381;63.116;0.0158438;88.5907;133.591;-0.0068971;0.000862852;0.0273781;0.00214221;0.0894298;0.0459306;0.0976102;0;0.0856798;3.3623
705000;706;;;;;;;;;;-1.33853;0.100244;-0.662532;1.49688;-6.12926;-0.00413318;-0.0074833;0.108647;0.109141;-0.00462755;0.0568845;0.0380423;26.2865;0.0743515;0.075846;23.5851;0.0423996;95.5567;140.557;-0.0396677;-0.00416272;-0.00388461;-0.0107158;0.108665;0.0463561;-0.0472697;0;0.117746;-1.80551;-2.67955;-1.41766;3.52841;-7.50752;-0.000592297;0.0144664;0.0898242;0.0920823;-0.00285047;0.0474664;0.00659396;151.654;0.0623601;0.0632885;32.3043;0.0309557;88.8947;133.895;0.00362217;-0.000489705;0.028004;0.00204974;0.0895604;0.0397444;0.103601;0;0.0983468;3.36521
706000;707;;;;;;;;;;-1.33801;0.104721;-0.656188;1.49393;-6.12645;-0.0032277;-0.00383802;0.107906;0.108039;-0.00336009;0.0556994;0.0299121;33.4313;0.0731715;0.0742658;32.1535;0.0311008;93.5912;138.591;-0.0307068;-0.0032434;-0.000563981;-0.0067836;0.107913;0.00649678;-0.0968519;0;0.124339;-1.80561;-2.68641;-1.42129;3.53512;-7.51149;0.000505375;0.0135225;0.0925179;0.0944641;-0.00144079;0.0479524;-0.00546245;-183.068;0.0634618;0.0639366;65.5642;0.0152522;89.4311;134.431;-0.00302367;0.000596418;0.0273912;0.000819819;0.0922582;0.0261797;0.0986624;0;0.0837039;3.3631
707000;708;;;;;;;;;;-1.33815;0.110848;-0.666869;1.49922;-6.13446;-0.00507166;-0.00449337;0.104352;0.104537;-0.00525587;0.0548962;0.0486013;20.5756;0.0715074;0.0731949;19.8895;0.0502778;94.0096;139.01;-0.0430377;-0.00508875;-0.00130906;-0.00736214;0.104361;0.0213759;-0.0729335;0;0.109621;-1.80756;-2.69011;-1.42916;3.54209;-7.52558;-0.00360254;0.0130539;0.0953648;0.0970576;-0.0052954;0.0511765;0.0377764;26.4716;0.0665405;0.0682353;18.3287;0.0545593;90.6461;135.646;0.0169512;-0.00351704;0.0275579;-0.000141873;0.0950958;0.0328727;0.0987732;0;0.0866075;3.36218
708000;709;;;;;;;;;;-1.33595;0.118117;-0.663789;1.49644;-6.13695;-0.00431739;-0.00424027;0.102581;0.102749;-0.00448532;0.0536173;0.0420875;23.76;0.0700425;0.0714897;22.9079;0.0436531;93.6366;138.637;-0.0294607;-0.0043301;-0.00165011;-0.00657929;0.102588;0.028553;0.00618702;0;0.119899;-1.80864;-2.69838;-1.42996;3.54925;-7.53006;0.000186779;0.0151742;0.091541;0.0939955;-0.00226775;0.0481316;-0.00204039;-490.102;0.0634331;0.0641755;41.4488;0.0241261;86.2819;131.282;-0.000457192;0.000282049;0.0248592;0.00629864;0.0913634;0.0386759;0.118386;0;0.0935313;3.36213
709000;710;;;;;;;;;;-1.33705;0.127682;-0.663268;1.49797;-6.1495;-0.00496566;-0.00109603;0.110715;0.110726;-0.00497604;0.0578508;0.0448508;22.2962;0.0755304;0.0771344;22.2517;0.0449403;91.1406;136.141;-0.00890807;-0.00496748;0.000129725;-0.00219411;0.110716;0.00045868;-0.00504726;0;0.119018;-1.80941;-2.70406;-1.43067;3.55426;-7.52551;-0.000972559;0.0153741;0.0912174;0.0937137;-0.00346884;0.0485913;0.010662;93.7912;0.0636636;0.0647884;27.0159;0.0370153;86.846;131.846;-0.00171212;-0.00087035;0.0259736;0.0056687;0.0910166;0.0379587;0.125434;0;0.0904328;3.36067
710000;711;;;;;;;;;;-1.33778;0.1308;-0.667141;1.50061;-6.14646;-0.00301693;-0.00545181;0.110215;0.110477;-0.00327881;0.0568781;0.027373;36.5324;0.0747685;0.0758374;33.6943;0.0296786;94.0967;139.097;-0.0281767;-0.00303384;-0.00265253;-0.00796556;0.110226;-0.000845271;-0.0232192;0;0.116654;-1.80959;-2.71078;-1.43098;3.55959;-7.52109;-0.00534209;0.00953436;0.0978067;0.0986806;-0.00621597;0.0524483;0.0546188;18.3087;0.0679539;0.0699311;15.8753;0.0629908;97.4125;142.413;0.0333056;-0.00537266;0.0336474;-0.0123175;0.0973324;0.0256784;0.0891097;0;0.0827994;3.35924
711000;712;;;;;;;;;;-1.33651;0.1327;-0.672937;1.50224;-6.14917;-0.00326072;-0.00507552;0.111947;0.11217;-0.00348389;0.0578271;0.0291273;34.332;0.0759682;0.0771028;32.1968;0.031059;93.2069;138.207;-0.0188;-0.00326821;-0.00362134;-0.00637902;0.111953;0.0113383;0.0196904;0;0.115703;-1.8108;-2.71515;-1.43472;3.56503;-7.51953;-0.00492521;0.0103763;0.0948963;0.0959635;-0.00599239;0.0509779;0.0519009;19.2675;0.0660638;0.0679706;16.0142;0.0624445;97.1841;142.184;0.0202556;-0.00493975;0.0346486;-0.011688;0.0943971;0.0631478;0.0774174;0;0.0671713;3.36042
712000;713;;;;;;;;;;-1.3358;0.134904;-0.669467;1.50025;-6.1457;-0.00320827;-0.00566339;0.111164;0.111444;-0.00348802;0.0574661;0.0288606;34.6494;0.0754857;0.0766215;31.9506;0.0312983;93.8555;138.856;-0.0181731;-0.00322111;-0.00351087;-0.00759433;0.111173;0.00800741;0.0242632;0;0.11918;-1.80965;-2.71879;-1.43797;3.56854;-7.52391;-0.00168678;0.0145802;0.0889111;0.0911997;-0.00397541;0.0475876;0.0189716;52.7105;0.0621673;0.0634501;22.9409;0.0435902;90.2989;135.299;-0.00512443;-0.00158032;0.0304514;2.65797e-05;0.0885828;0.0377924;0.0888704;0;0.0662867;3.36038
713000;714;;;;;;;;;;-1.33609;0.1445;-0.665441;1.49961;-6.14599;-0.00444397;-0.000726671;0.111345;0.111349;-0.00444853;0.057899;0.0399118;25.0553;0.0757594;0.0771987;25.0306;0.0399511;91.0936;136.094;0.00435001;-0.0044459;0.000795807;-0.00209052;0.111345;-0.011113;0.00241372;0;0.110128;-1.8115;-2.72911;-1.44046;3.57834;-7.53118;0.000779524;0.0145315;0.0913963;0.0936695;-0.00149374;0.0475816;-0.00852906;-117.246;0.0629502;0.0634422;62.708;0.0159469;88.6957;133.696;-0.00639012;0.000883019;0.028195;0.00200021;0.0911288;0.0464249;0.103715;0;0.0813756;3.35903
714000;715;;;;;;;;;;-1.335;0.144672;-0.666131;1.49897;-6.13796;-0.00396665;-0.00507773;0.109833;0.110059;-0.00419277;0.0571259;0.0361153;27.6891;0.0748095;0.0761679;26.2497;0.0380956;94.1107;139.111;-0.0234144;-0.00398546;-0.00187337;-0.00795349;0.109843;0.0506698;0.0505352;0;0.105691;-1.81332;-2.73629;-1.43769;3.58362;-7.52754;-0.00103555;0.0155509;0.0913003;0.093849;-0.00358422;0.0487166;0.0113422;88.1662;0.0637943;0.0649555;26.1839;0.0381914;88.7135;133.714;-0.00283214;-0.000917799;0.0297384;0.00256121;0.0910059;0.0510771;0.104775;0;0.0984454;3.35943
715000;716;;;;;;;;;;-1.33514;0.157405;-0.672551;1.50323;-6.16344;-0.00515264;-0.0025781;0.117019;0.117074;-0.00520701;0.0611404;0.0440323;22.7106;0.0798415;0.0815206;22.4839;0.0444763;90.1809;135.181;-0.0404898;-0.00514947;-0.00481994;-0.000581442;0.117012;0.0373326;-0.00457347;0;0.0931779;-1.81436;-2.74181;-1.44595;3.59169;-7.53421;-0.00114053;0.0160442;0.0931652;0.0958201;-0.00379539;0.0498078;0.012242;81.686;0.0651821;0.0664103;25.2464;0.0396096;87.3845;132.384;-0.00799129;-0.00102391;0.0281913;0.00494322;0.0929195;0.0589354;0.0768528;0;0.0726538;3.36065
716000;717;;;;;;;;;;-1.33857;0.159401;-0.678524;1.50916;-6.16001;-0.00285288;-0.00458182;0.112784;0.112965;-0.00303414;0.0579996;0.0252952;39.5332;0.0763415;0.0773328;37.2313;0.0268591;93.162;138.162;-0.0410334;-0.00286224;-0.00266705;-0.0062976;0.11279;0.0105714;-0.00704122;0;0.12338;-1.81586;-2.74636;-1.45067;3.59782;-7.54709;-0.0037185;0.014129;0.0960258;0.0979886;-0.00568127;0.0518349;0.038724;25.8238;0.0672994;0.0691132;17.2477;0.0579789;89.3462;134.346;0.0155199;-0.00362077;0.02724;0.00220914;0.0957783;0.0364442;0.0925581;0;0.0867005;3.359
717000;718;;;;;;;;;;-1.33627;0.159732;-0.675698;1.50588;-6.14739;-0.00323738;-0.00410067;0.109716;0.109864;-0.00338606;0.0566252;0.029507;33.8902;0.0743972;0.0755002;32.4461;0.0308204;93.4386;138.439;-0.0393485;-0.00325097;-0.00128917;-0.00662598;0.109722;0.0334853;-0.0551296;0;0.116317;-1.81643;-2.75645;-1.44793;3.60471;-7.54383;-0.000606987;0.0147744;0.0933516;0.0956201;-0.0028754;0.0492477;0.00650216;153.795;0.0647265;0.0656636;33.2545;0.0300711;87.5058;132.506;0.00152974;-0.000507978;0.025998;0.00451383;0.0931424;0.0470977;0.120197;0;0.0859971;3.35766
718000;719;;;;;;;;;;-1.33703;0.156289;-0.673613;1.50527;-6.1383;-0.00394883;-0.00128995;0.111496;0.111511;-0.00396324;0.057737;0.0354167;28.2353;0.0756962;0.0769826;28.1362;0.0355414;91.5427;136.543;-0.0160581;-0.00395245;0.000593851;-0.00297808;0.111497;-0.0196289;-0.0646242;0;0.130812;-1.81735;-2.7608;-1.44667;3.608;-7.53526;-0.00139483;0.0153519;0.0913262;0.0938019;-0.00387056;0.0488362;0.0152731;65.4746;0.0638639;0.065115;24.2347;0.0412632;89.1657;134.166;0.00476949;-0.00127863;0.0300589;0.00189178;0.0910201;0.0279723;0.108248;0;0.0863949;3.35782
719000;720;;;;;;;;;;-1.33701;0.166095;-0.675837;1.5073;-6.14442;-0.00109117;-0.00659707;0.11624;0.11661;-0.00146093;0.0590355;0.0093872;106.528;0.0782315;0.078714;79.8189;0.0125284;94.999;139.999;-0.0365995;-0.00112144;-0.00257348;-0.0101976;0.116257;0.00619634;-0.0718585;0;0.115058;-1.81826;-2.76825;-1.45004;3.61551;-7.54015;-0.00511404;0.010002;0.0979831;0.0989445;-0.00607542;0.05251;0.0521931;19.1596;0.0680786;0.0700133;16.286;0.0614023;97.1305;142.13;0.0360328;-0.00513486;0.0341615;-0.0118937;0.0974971;0.0403853;0.0918936;0;0.0778115;3.35712
720000;721;;;;;;;;;;-1.33607;0.172565;-0.680541;1.50931;-6.15159;-0.00294652;-0.00565562;0.113793;0.114066;-0.00321988;0.0586429;0.0258938;38.6193;0.0771397;0.0781906;35.4256;0.0282282;94.0889;139.089;-0.0308609;-0.00296426;-0.00280525;-0.0082072;0.113803;0.0518902;-0.0182884;0;0.118516;-1.81737;-2.77035;-1.45221;3.61754;-7.53814;-0.00235903;0.0136719;0.0895748;0.091565;-0.00434914;0.0479571;0.0263358;37.9711;0.0625434;0.0639427;21.0536;0.0474979;91.1267;136.127;0.000112743;-0.00226606;0.0299027;-0.00119241;0.0892502;0.0270285;0.0881368;0;0.0722098;3.35638
721000;722;;;;;;;;;;-1.33585;0.176678;-0.685891;1.51201;-6.15499;-0.00223092;-0.00563036;0.112589;0.112864;-0.00250635;0.0576853;0.0198148;50.4674;0.076092;0.0769137;45.0312;0.0222068;94.1429;139.143;-0.0443353;-0.00224883;-0.00275161;-0.00821198;0.1126;0.0639254;-0.00732534;0;0.119773;-1.81979;-2.7787;-1.45888;3.62783;-7.5456;-0.0044594;0.0113202;0.0954273;0.0966942;-0.00572625;0.0512102;0.0467308;21.3991;0.0664538;0.0682803;16.8861;0.0592202;96.218;141.218;0.0260796;-0.00444632;0.0348898;-0.0101053;0.0949301;0.0190074;0.081245;0;0.0898002;3.35629
722000;723;;;;;;;;;;-1.33418;0.180224;-0.686534;1.51124;-6.15925;-0.0057175;-0.00430412;0.120301;0.120447;-0.00586434;0.0631559;0.0475268;21.0408;0.0823227;0.0842078;20.539;0.048688;92.0653;137.065;-0.0302502;-0.00571849;-0.00405441;-0.00452575;0.120301;0.0509345;-0.0309182;0;0.11267;-1.8204;-2.787;-1.46077;3.63526;-7.55051;-0.00087705;0.0149146;0.0916783;0.0940223;-0.00322107;0.0486217;0.00956661;104.53;0.0637823;0.0648289;29.1898;0.0342586;89.6996;134.7;-0.00147563;-0.000766045;0.0303486;0.000786325;0.0913583;0.0362016;0.0979948;0;0.100403;3.35582
723000;724;;;;;;;;;;-1.33134;0.183978;-0.677415;1.50506;-6.14655;-0.00650345;-0.00502431;0.11788;0.118083;-0.00670607;0.0623944;0.05517;18.1258;0.0810497;0.0831925;17.6083;0.0567913;93.9781;138.978;-0.0291247;-0.00652501;-0.0013937;-0.0082509;0.117891;0.0283938;-0.0213058;0;0.107314;-1.81851;-2.78924;-1.46009;3.63575;-7.54547;-0.00277543;0.0129219;0.0931651;0.094875;-0.00448537;0.0496802;0.0297904;33.5678;0.0647969;0.0662402;21.1521;0.0472766;91.7555;136.756;-0.00183925;-0.0026943;0.0295776;-0.00227483;0.0928413;0.0491401;0.0911558;0;0.0930953;3.35517
724000;725;;;;;;;;;;-1.33401;0.190787;-0.685461;1.5119;-6.15845;-0.0035229;-0.00533413;0.115752;0.11599;-0.00376097;0.0598757;0.0304348;32.8572;0.0786106;0.0798343;30.8406;0.0324248;93.4027;138.403;-0.0264032;-0.00353312;-0.00348212;-0.00698814;0.11576;0.028469;-0.00130759;0;0.101577;-1.8204;-2.79603;-1.46586;3.64422;-7.54816;-0.0034652;0.0132525;0.0939176;0.0956889;-0.00523647;0.0504627;0.0368962;27.1031;0.0656078;0.0672836;18.2735;0.0547239;91.7665;136.767;-0.00670325;-0.00337929;0.0300974;-0.00209581;0.0935838;0.0249844;0.0766239;0;0.0565562;3.35485
725000;726;;;;;;;;;;-1.3328;0.195821;-0.686553;1.51197;-6.16089;-0.00513536;-0.00534924;0.117881;0.118113;-0.00536753;0.0617404;0.0435639;22.9548;0.080591;0.0823205;22.0051;0.0454439;93.08;138.08;-0.027232;-0.00514231;-0.00404068;-0.00651379;0.117887;0.00973158;0.00303155;0;0.10897;-1.82344;-2.80718;-1.4654;3.65412;-7.5556;-0.000711857;0.0147921;0.0930779;0.0953556;-0.00298949;0.0491725;0.00764797;130.754;0.0645899;0.0655634;31.8969;0.031351;88.5172;133.517;-0.000746749;-0.000606309;0.0279058;0.0028016;0.0928218;0.0282134;0.103067;0;0.0653778;3.35486
726000;727;;;;;;;;;;-1.33337;0.200494;-0.681648;1.51087;-6.15598;-0.00409547;-0.00680321;0.120454;0.120824;-0.00446598;0.0626451;0.0340004;29.4115;0.0820787;0.0835269;27.0544;0.0369626;94.2394;139.239;-0.037034;-0.00411357;-0.00424845;-0.00907394;0.120466;0.0208388;-0.0276219;0;0.116235;-1.82444;-2.81233;-1.4632;3.6577;-7.54837;-0.00106118;0.0174608;0.0897062;0.0929492;-0.00430421;0.0486267;0.0118295;84.5346;0.0634496;0.0648356;21.595;0.0463071;86.5595;131.56;-0.00672081;-0.00092827;0.0296648;0.0062712;0.0894423;0.04265;0.101238;0;0.0785058;3.35437
727000;728;;;;;;;;;;-1.33263;0.202779;-0.682679;1.51098;-6.15353;-0.00643306;-0.00446638;0.107675;0.107849;-0.00660761;0.0572285;0.0597452;16.7378;0.0742003;0.0763047;16.322;0.061267;92.9475;137.947;-0.0257816;-0.00643944;-0.00307763;-0.00571207;0.10768;0.0397222;0.0163684;0;0.128214;-1.82408;-2.81755;-1.46559;3.66249;-7.54933;-0.00263225;0.0133357;0.0916266;0.093477;-0.00448264;0.0489798;0.028728;34.8093;0.0638647;0.0653064;20.8531;0.0479545;92.8552;137.855;0.00228612;-0.00255201;0.0325436;-0.00421764;0.0912229;0.0429977;0.0780123;0;0.0754171;3.35348
728000;729;;;;;;;;;;-1.33225;0.221446;-0.690066;1.51662;-6.1719;-0.00320039;-0.00679333;0.106717;0.107135;-0.00361866;0.0553769;0.0299896;33.3449;0.0726597;0.0738359;29.6063;0.0337765;94.3839;139.384;-0.0284984;-0.00321217;-0.00507178;-0.00834389;0.106726;0.0991001;0.016125;0;0.104536;-1.82513;-2.8248;-1.47266;3.67142;-7.55926;-0.00479155;0.0107658;0.0956394;0.0967805;-0.00593265;0.0513566;0.0501002;19.96;0.066586;0.0684754;16.3132;0.0613;96.3433;141.343;0.0215517;-0.00478574;0.0338585;-0.0102146;0.095169;0.0221336;0.0951726;0;0.0760229;3.35332
729000;730;;;;;;;;;;-1.33497;0.218522;-0.685742;1.51662;-6.15793;-0.0046147;-0.00390745;0.114362;0.11449;-0.00474289;0.0596164;0.0403517;24.7821;0.0779557;0.0794885;24.1393;0.0414262;92.7622;137.762;-0.03641;-0.00462273;-0.00202155;-0.00559198;0.114367;0.0537609;-0.00117951;0;0.107329;-1.82737;-2.83233;-1.47602;3.67968;-7.56275;-0.0040454;0.0110941;0.0963555;0.0975668;-0.00525666;0.0514117;0.0419841;23.8185;0.0668656;0.068549;18.5606;0.0538776;96.0384;141.038;0.0221895;-0.00403378;0.0343058;-0.00999671;0.0958748;0.0246741;0.0790383;0;0.0815541;3.35072
730000;731;;;;;;;;;;-1.3347;0.219063;-0.69036;1.51856;-6.16416;-0.00397745;0.000796369;0.111919;0.111924;-0.00398292;0.0579536;0.0355387;28.1383;0.0759786;0.0772715;28.101;0.0355859;89.4541;134.454;-0.0324505;-0.00397772;0.000477583;0.00108193;0.111919;0.0469977;0.097428;0;0.108142;-1.82737;-2.83537;-1.47326;3.68091;-7.55919;-0.00236734;0.0142439;0.0911878;0.0933083;-0.00448794;0.0488981;0.0259612;38.519;0.0637542;0.0651975;20.7909;0.0480979;90.8859;135.886;0.000984472;-0.00226598;0.0306941;-0.000798941;0.090849;0.0260549;0.0938511;0;0.097768;3.35048
731000;732;;;;;;;;;;-1.33362;0.221307;-0.693744;1.51947;-6.15945;-0.00735964;-0.0044741;0.108785;0.108957;-0.00753173;0.0582444;0.0676531;14.7813;0.0752744;0.0776592;14.4664;0.0691257;93.0451;138.045;-0.0494731;-0.00736742;-0.00282022;-0.00595474;0.10879;0.0104005;-0.0372944;0;0.120347;-1.82727;-2.84442;-1.48232;3.69146;-7.56969;-0.0024673;0.0129767;0.0934622;0.0951866;-0.0041917;0.0496891;0.0263989;37.8804;0.0649001;0.0662522;22.7083;0.0440367;91.9255;136.925;0.0038687;-0.00238651;0.0301417;-0.0026855;0.0931237;0.0306743;0.100977;0;0.0859155;3.35045
732000;733;;;;;;;;;;-1.33458;0.225815;-0.694612;1.52138;-6.16048;-0.00501553;-0.00458303;0.108714;0.108898;-0.00519992;0.0570491;0.0461352;21.6754;0.0743927;0.0760654;20.9423;0.0477503;93.7528;138.753;-0.0313085;-0.00503099;-0.00167284;-0.00719467;0.108722;-0.0294348;-0.0714511;0;0.112604;-1.82885;-2.85222;-1.48491;3.6993;-7.57241;-0.00249046;0.0123292;0.0958184;0.0973411;-0.00401311;0.0506771;0.0259914;38.4742;0.0662723;0.0675694;24.2557;0.0412274;92.8655;137.866;-0.00554707;-0.00242438;0.0308054;-0.00449275;0.0954547;0.0195214;0.0921429;0;0.0682321;3.34918
733000;734;;;;;;;;;;-1.33511;0.238483;-0.702938;1.52759;-6.17398;-0.00245851;-0.00653413;0.114628;0.114992;-0.00282202;0.058907;0.0214476;46.6252;0.0776191;0.0785426;40.7481;0.024541;94.7112;139.711;-0.0239792;-0.00248253;-0.00319859;-0.00951923;0.114643;0.0390451;-0.0504963;0;0.117119;-1.82996;-2.85818;-1.48876;3.70599;-7.57782;-0.00265206;0.0125109;0.0947974;0.0963779;-0.00423261;0.0503053;0.0279761;35.7448;0.0657083;0.0670737;22.7703;0.0439168;91.5454;136.545;-0.00266586;-0.00257561;0.0284415;-0.00200429;0.0944994;0.0392648;0.0959883;0;0.0680116;3.3488
734000;735;;;;;;;;;;-1.33454;0.238106;-0.693406;1.52266;-6.16297;-0.00280233;-0.0043161;0.11476;0.114918;-0.00296058;0.0589395;0.0244191;40.9516;0.0776179;0.0785859;38.8162;0.0257625;93.5574;138.557;-0.0190443;-0.00281869;-0.00113803;-0.00715898;0.114768;0.0185362;-0.0250491;0;0.124511;-1.83099;-2.86548;-1.48374;3.71012;-7.56706;-0.00136092;0.0167675;0.0904813;0.0934468;-0.0043264;0.0488866;0.0150409;66.4855;0.0637889;0.0651822;21.5992;0.046298;87.7248;132.725;-0.00567035;-0.00122984;0.0302732;0.00439686;0.09019;0.0514658;0.0951192;0;0.0718117;3.34837
735000;736;;;;;;;;;;-1.33296;0.246833;-0.700457;1.52589;-6.17794;-0.00594044;-0.00284158;0.119512;0.119576;-0.00600477;0.0627906;0.0497058;20.1184;0.0817927;0.0837207;19.9135;0.0502171;92.0926;137.093;-0.0102847;-0.00594616;-0.00107525;-0.00440997;0.119515;0.00974497;0.0260806;0;0.126436;-1.83349;-2.87207;-1.48839;3.7183;-7.57123;-0.00411144;0.0119181;0.0974902;0.0988695;-0.00549075;0.0521801;0.0421729;23.7119;0.0678174;0.0695735;18.0066;0.0555353;95.297;140.297;0.0252006;-0.00407798;0.0346162;-0.00868342;0.0970089;0.0592233;0.0843021;0;0.0756841;3.34749
736000;737;;;;;;;;;;-1.33357;0.251757;-0.70326;1.52852;-6.18029;-0.00408235;-0.00606464;0.11888;0.119178;-0.00438074;0.0617795;0.0343401;29.1205;0.0809519;0.0823726;27.2051;0.0367579;93.8276;138.828;-0.0213324;-0.00409668;-0.0037976;-0.00808252;0.11889;0.0211271;0.0186549;0;0.121291;-1.8323;-2.87588;-1.49508;3.72334;-7.57866;-0.00291101;0.0121293;0.0920637;0.0935883;-0.00443559;0.0490119;0.0316196;31.626;0.063922;0.0653492;21.0994;0.0473947;94.0153;139.015;-0.00416575;-0.00285667;0.032227;-0.00622441;0.0916555;0.0405144;0.0976645;0;0.0642466;3.34627
737000;738;;;;;;;;;;-1.33291;0.249291;-0.699005;1.52558;-6.16664;-0.00654994;-0.00507949;0.114688;0.1149;-0.00676238;0.0608314;0.0571109;17.5098;0.078951;0.0811085;16.9911;0.0588543;92.8817;137.882;-0.0321343;-0.00655502;-0.00405532;-0.00599227;0.114692;0.027412;0.0228318;0;0.112761;-1.83333;-2.88465;-1.49153;3.7292;-7.57966;-0.00208874;0.0122316;0.0933656;0.094908;-0.00363118;0.0492696;0.0223717;44.6994;0.0645165;0.0656928;26.1369;0.03826;92.5842;137.584;-0.00204533;-0.00202173;0.0299935;-0.00398272;0.0930225;0.0358243;0.0884836;0;0.075222;3.34554
738000;739;;;;;;;;;;-1.33188;0.266195;-0.699063;1.52756;-6.1796;-0.00482421;-0.00119224;0.112361;0.112373;-0.00483634;0.0586047;0.042935;23.291;0.0765784;0.0781396;23.2351;0.0430383;90.6671;135.667;-0.0101858;-0.00482441;-0.00101642;-0.00134955;0.112361;0.00881911;0.0398203;0;0.114755;-1.8333;-2.88976;-1.49212;3.73339;-7.57256;-0.00352101;0.0127058;0.0927427;0.0943914;-0.0051698;0.0497806;0.0379654;26.3398;0.0647198;0.0663742;18.2583;0.0547697;93.9238;138.924;0.00192318;-0.0034575;0.03311;-0.00590516;0.0923148;0.0219803;0.0843859;0;0.105229;3.34439
739000;740;;;;;;;;;;-1.33284;0.269202;-0.703894;1.53115;-6.17601;-0.0049294;-0.00520626;0.107327;0.107568;-0.00517034;0.0563693;0.0459287;21.7729;0.0734962;0.075159;20.8049;0.0480657;93.2514;138.251;-0.0235502;-0.00493558;-0.00401521;-0.00627657;0.107332;-0.00115936;0.0307725;0;0.13096;-1.83522;-2.89855;-1.49838;3.74363;-7.5877;-0.00280491;0.0147749;0.0935214;0.0957367;-0.00502018;0.0503784;0.0299922;33.342;0.065562;0.0671713;19.0704;0.0524374;89.824;134.824;0.00555024;-0.00269615;0.0296869;0.00117374;0.0932182;0.0320343;0.110375;0;0.109472;3.34291
740000;741;;;;;;;;;;-1.33069;0.277491;-0.703222;1.53044;-6.1766;-0.006312;-0.00517689;0.111314;0.111541;-0.0065394;0.0590404;0.0567044;17.6353;0.0766338;0.0787205;17.0568;0.0586276;93.2487;138.249;-0.029898;-0.00631985;-0.00368264;-0.00651297;0.11132;0.0470041;0.0129942;0;0.0971529;-1.83587;-2.90368;-1.49928;3.74828;-7.58522;-0.00366002;0.0152181;0.092961;0.0953012;-0.00600024;0.0506507;0.0393715;25.3991;0.0656257;0.0675343;15.8829;0.0629608;90.1209;135.121;0.00104826;-0.00354427;0.0308517;0.000963629;0.0926315;0.0198871;0.0950986;0;0.0676074;3.34213
