Time;Image index (Image index);Distance L(t) (Extensometer 1);Change in distance (Extensometer 1);Strain - RC (Extensometer 1);Distance x L(t) (Extensometer 1);Distance y L(t) (Extensometer 1);Distance z L(t) (Extensometer 1);Change in distance x (Extensometer 1);Change in distance y (Extensometer 1);Change in distance z (Extensometer 1);X-displacement (Strain Gauge 1);Y-displacement (Strain Gauge 1);Z-displacement (Strain Gauge 1);Displacement (Strain Gauge 1);Height (Strain Gauge 1);Exx - RC (Strain Gauge 1);Exy - RC (Strain Gauge 1);Eyy - RC (Strain Gauge 1);Max. principal strain - RC (Strain Gauge 1);Min. principal strain - RC (Strain Gauge 1);Max. shear strain - RC (Strain Gauge 1);Poisson ratio -Exx/Eyy (Strain Gauge 1);Poisson ratio -Eyy/Exx (Strain Gauge 1);Von Mises - RC (Strain Gauge 1);Tresca - RC (Strain Gauge 1);Poisson ratio -strain max/min (Strain Gauge 1);Poisson ratio -strain min/max (Strain Gauge 1);Max. strain angle (Strain Gauge 1);Max. shear angle (Strain Gauge 1);Vorticity-z (Strain Gauge 1);du/dx (Strain Gauge 1);du/dy (Strain Gauge 1);dv/dx (Strain Gauge 1);dv/dy (Strain Gauge 1);dw/dx (Strain Gauge 1);dw/dy (Strain Gauge 1);Ezz plane stress state (Strain Gauge 1);Stereo reconstruction error (Strain Gauge 1);X-displacement (Strain Gauge 2);Y-displacement (Strain Gauge 2);Z-displacement (Strain Gauge 2);Displacement (Strain Gauge 2);Height (Strain Gauge 2);Exx - RC (Strain Gauge 2);Exy - RC (Strain Gauge 2);Eyy - RC (Strain Gauge 2);Max. principal strain - RC (Strain Gauge 2);Min. principal strain - RC (Strain Gauge 2);Max. shear strain - RC (Strain Gauge 2);Poisson ratio -Exx/Eyy (Strain Gauge 2);Poisson ratio -Eyy/Exx (Strain Gauge 2);Von Mises - RC (Strain Gauge 2);Tresca - RC (Strain Gauge 2);Poisson ratio -strain max/min (Strain Gauge 2);Poisson ratio -strain min/max (Strain Gauge 2);Max. strain angle (Strain Gauge 2);Max. shear angle (Strain Gauge 2);Vorticity-z (Strain Gauge 2);du/dx (Strain Gauge 2);du/dy (Strain Gauge 2);dv/dx (Strain Gauge 2);dv/dy (Strain Gauge 2);dw/dx (Strain Gauge 2);dw/dy (Strain Gauge 2);Ezz plane stress state (Strain Gauge 2);Stereo reconstruction error (Strain Gauge 2);Voltage ADC 1 channel 1
ms;;mm;mm;S;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;S;S;S;S;S;S;;;S;S;;;°;°;S;S;S;S;S;S;S;S;pixel;mm;mm;mm;mm;mm;S;S;S;S;S;S;;;S;S;;;°;°;S;S;S;S;S;S;S;S;pixel;V
19000;20;25.8049;-0.000633486;-2.45485e-05;-2.38634;25.6914;0.388644;0.00766047;6.17241e-05;0.000970831;-0.0355613;-0.0597185;-0.0170259;0.0715597;-5.95354;-0.000147941;0.000199631;0.00144949;0.00147406;-0.000172511;0.000823285;0.102064;9.79774;0.00104497;0.00109771;8.54472;0.117031;55.1265;100.127;0.00154404;-0.000148588;-0.000756923;0.00115466;0.00144922;0.00612536;0.000470231;0;0.0166792;-0.029155;-0.0606915;-0.0172069;0.0694949;-5.64488;0.00041832;0.000429272;0.000202312;0.000752967;-0.000132334;0.00044265;-2.06769;-0.483631;0.000551408;0.000590201;5.68988;0.175751;1.69419;46.6942;0.0011675;0.000417412;-0.00055602;0.00141478;0.00020225;0.00364179;0.00471871;0;0.0250115;0.0170445
20000;21;25.8052;-0.00034166;-1.32398e-05;-2.38448;25.692;0.378665;0.00951832;0.000676347;-0.00900789;-0.036176;-0.0781907;-0.010033;0.0867361;-5.94655;-0.000465105;0.000117801;0.00133041;0.0013381;-0.000472801;0.000905452;0.349596;2.86045;0.00108458;0.00120727;2.83016;0.353337;59.5534;104.553;0.000749162;-0.000465344;-0.000466144;0.0007007;0.00133031;0.00562044;0.00259603;0;0.0181706;-0.0293202;-0.0790663;-0.0172205;0.086068;-5.6449;0.000237787;0.000152793;0.000341081;0.00045072;0.000128148;0.000161286;-0.697157;-1.4344;0.000268172;0.000215048;-3.51719;-0.284318;15.431;60.431;0.00355699;0.000236677;-0.00119214;0.00149759;0.000340382;-0.00531374;0.00353839;0;0.0280528;0.0170587
21000;22;25.8058;0.000267068;1.03493e-05;-2.38395;25.6927;0.378129;0.0100552;0.00134547;-0.00954366;-0.0356395;-0.0831119;-0.00746143;0.0907383;-5.94397;-0.000541746;-4.86023e-05;0.000892348;0.000893993;-0.000543391;0.000718692;0.607102;1.64717;0.000838063;0.000958256;1.64521;0.607825;55.6306;100.631;-7.01565e-05;-0.000541876;-0.000609556;0.000511548;0.000892164;0.00566965;0.00309433;0;0.025057;-0.0283576;-0.0849663;-0.0143675;0.0907186;-5.64205;0.000233958;4.91799e-05;0.000438996;0.000450182;0.000222772;0.000113705;-0.532939;-1.87639;0.000259917;0.000151606;-2.02082;-0.49485;39.0002;84.0002;0.00342709;0.000232921;-0.00134328;0.00144135;0.000438096;-0.00636272;0.00252847;0;0.0293709;0.0170847
22000;23;25.8051;-0.000395919;-1.53424e-05;-2.383;25.6921;0.378561;0.010999;0.000760756;-0.00911141;-0.0355641;-0.0878243;-0.000329177;0.0947524;-5.93684;-0.000429996;0.000111292;0.00141736;0.00142404;-0.000436676;0.000930357;0.303379;3.29621;0.00112357;0.00124048;3.26108;0.306647;65.0022;110.002;0.000204659;-0.000430154;-0.00035185;0.00057358;0.0014173;0.00528935;0.00378815;0;0.01714;-0.0272938;-0.0892123;-0.0091217;0.0937389;-5.6368;0.000202307;-9.52189e-06;0.000470558;0.000470896;0.00020197;0.000134463;-0.42993;-2.32596;0.000272786;0.000179284;-2.33152;-0.428905;54.7081;99.7081;0.00230591;0.000201565;-0.00123798;0.0012186;0.000469792;-0.00358448;0.00730929;0;0.0263827;0.0170749
23000;24;25.8047;-0.00078544;-3.04369e-05;-2.38227;25.6917;0.37931;0.011732;0.000426455;-0.0083625;-0.0357172;-0.0896902;0.000814484;0.0965438;-5.9357;-0.000233186;-1.12286e-05;0.00112886;0.00112896;-0.000233278;0.000681117;0.206567;4.84104;0.000841248;0.000908156;4.83952;0.206632;63.8901;108.89;-0.000223624;-0.000233358;-0.000610006;0.000586735;0.00112868;0.00682706;0.00225002;0;0.0175541;-0.0269343;-0.091154;-0.00674657;0.0952892;-5.63442;0.000151421;-1.47911e-05;0.000424058;0.000424858;0.000150621;0.000137119;-0.357075;-2.80053;0.000248729;0.000182825;-2.82072;-0.35452;54.366;99.366;0.00261205;0.000150598;-0.00131282;0.00128288;0.000423197;-0.00299461;0.0038179;0;0.0249429;0.0170963
24000;25;25.8046;-0.00094324;-3.65519e-05;-2.38142;25.6917;0.377911;0.0125842;0.00036759;-0.00976196;-0.0353048;-0.0894724;-0.00185848;0.096204;-5.93837;-0.000481762;-0.000240047;0.00107541;0.00111157;-0.000517927;0.000814749;0.447981;2.23224;0.000961377;0.00108633;2.14619;0.465941;68.2729;113.273;-0.000251525;-0.000481774;-0.000767408;0.000286494;0.00107514;0.00728605;0.00401636;0;0.0165126;-0.0258786;-0.0906714;-0.00973942;0.0947938;-5.63742;7.7264e-05;-2.19257e-05;0.000432374;0.000433722;7.59153e-05;0.000178903;-0.178697;-5.59606;0.000267459;0.000238538;-5.71324;-0.175032;53.9118;98.9118;0.00319728;7.63921e-05;-0.00136509;0.00132076;0.000431442;-0.00385053;0.00303043;0;0.0255415;0.0171005
25000;26;25.8042;-0.00131881;-5.11056e-05;-2.38111;25.6914;0.376173;0.0128961;4.47828e-05;-0.0114998;-0.0350051;-0.0918144;0.00336239;0.0983186;-5.93315;-0.000446112;0.000250226;0.00049889;0.000561057;-0.00050828;0.000534669;0.89421;1.11831;0.000617633;0.000712892;1.10384;0.905932;32.1615;77.1615;0.00024145;-0.000446518;-0.000434527;0.000934333;0.000498827;0.0049826;0.00216684;0;0.0173809;-0.0250503;-0.0932031;-0.00449059;0.0966153;-5.63217;-9.79767e-06;-0.000120712;0.000401916;0.000434698;-4.25795e-05;0.000238639;;;0.000304984;0.000318185;10.2091;0.0979518;64.4034;109.403;0.00259226;-1.05222e-05;-0.00145174;0.00120976;0.00040087;-0.00375126;0.00444756;0;0.0241104;0.0170998
26000;27;25.8054;-0.000148421;-5.75153e-06;-2.38127;25.6925;0.377345;0.0127281;0.00118756;-0.0103282;-0.0347159;-0.0908676;-0.000553824;0.0972749;-5.93707;-0.000300846;0.000254698;0.00131844;0.00135756;-0.000339962;0.000848759;0.228183;4.38245;0.0010371;0.00113168;3.99326;0.250422;56.1912;101.191;0.000443;-0.000301187;-0.000356032;0.00086444;0.00131841;0.00487393;0.00314712;0;0.0185006;-0.0241288;-0.0936046;-0.00547772;0.0968196;-5.63316;6.58252e-05;2.50265e-05;0.00033163;0.000333966;6.34894e-05;0.000135238;-0.19849;-5.03804;0.000204788;0.000180318;-5.26018;-0.190107;43.6934;88.6934;0.00328225;6.4793e-05;-0.00138741;0.00143709;0.000330668;-0.00438448;0.00272237;0;0.0265708;0.0171088
27000;28;25.8037;-0.00184107;-7.13441e-05;-2.37946;25.691;0.375825;0.0145391;-0.000322451;-0.011848;-0.0350961;-0.0914065;-0.000242239;0.097913;-5.93675;-0.000375661;-0.000258019;0.00112326;0.00116643;-0.000418832;0.000792631;0.334438;2.99009;0.00094857;0.00105684;2.78496;0.359072;68.4301;113.43;1.93737e-05;-0.000375729;-0.000966377;0.000449279;0.00112283;0.00657454;0.00348543;0;0.0165544;-0.023336;-0.093456;-0.00643866;0.0965404;-5.63412;5.04306e-05;-5.78609e-05;0.000406278;0.000415449;4.12588e-05;0.000187095;-0.124129;-8.05617;0.000264289;0.00024946;-10.0693;-0.0993113;58.1184;103.118;0.00297007;4.926e-05;-0.00164755;0.00153127;0.000404923;-0.00386645;0.00257831;0;0.0233375;0.0170626
28000;29;25.8054;-8.91107e-05;-3.45316e-06;-2.37865;25.6928;0.380098;0.015351;0.00144951;-0.00757469;-0.0346258;-0.0925135;0.0044094;0.0988794;-5.9321;-0.000715914;-7.48061e-05;0.00100056;0.00100381;-0.000719168;0.000861491;0.715513;1.3976;0.000999278;0.00114865;1.3958;0.716436;54.1317;99.1317;0.000352723;-0.000716051;-0.000679103;0.000528454;0.00100033;0.0056634;0.00377088;0;0.0174963;-0.0219584;-0.0947103;-0.0020558;0.0972442;-5.62973;6.15083e-05;2.54987e-05;0.00025158;0.000254941;5.8147e-05;9.83971e-05;-0.244488;-4.09018;0.000154275;0.000131196;-4.38442;-0.22808;40.4081;85.4081;0.00369117;6.02778e-05;-0.00151833;0.00156903;0.000250428;-0.00226804;0.000971206;0;0.0234133;0.0171197
29000;30;25.8054;-0.000153864;-5.96245e-06;-2.37844;25.6927;0.380238;0.0155657;0.00140228;-0.00743517;-0.0340359;-0.0914476;0.00119625;0.0975835;-5.93532;-0.000579612;-0.000106848;0.000912752;0.000920363;-0.000587223;0.000753793;0.635016;1.57476;0.00087746;0.00100506;1.56731;0.638035;57.183;102.183;0.000172521;-0.000579715;-0.000680635;0.000466084;0.000912526;0.00508937;0.00287599;0;0.0185682;-0.020929;-0.0936404;-0.00482527;0.096072;-5.6325;4.80189e-06;-8.97387e-06;0.000331038;0.000331284;4.55523e-06;0.000163365;;;0.000219354;0.000217819;;;50.2023;95.2023;0.00337227;3.93487e-06;-0.00133525;0.00131687;0.000330146;-0.00379693;0.00188313;0;0.0254222;0.0170692
30000;31;25.8049;-0.000672492;-2.606e-05;-2.37646;25.6924;0.38017;0.0175394;0.00106502;-0.00750286;-0.033101;-0.0931487;0.00403409;0.0989375;-5.93248;-0.000602854;-0.000131497;0.000908541;0.000919896;-0.000614209;0.000767053;0.66354;1.50707;0.000891558;0.00102274;1.49769;0.667694;57.5513;102.551;8.21228e-06;-0.000602937;-0.000693923;0.00043008;0.000908309;0.00571594;0.00526647;0;0.0163858;-0.0188929;-0.0955365;-0.00107223;0.0973926;-5.62875;5.07601e-05;-0.000106115;0.000187739;0.000245547;-7.04821e-06;0.000126298;-0.270376;-3.69855;0.000166097;0.000168397;;;75.7354;120.735;0.00370175;4.9651e-05;-0.00170563;0.00149318;0.00018629;-0.00608603;0.00258123;0;0.0218934;0.0171083
31000;32;25.8059;0.0004004;1.55161e-05;-2.37637;25.6934;0.384706;0.0176322;0.00208367;-0.0029671;-0.0330769;-0.0929586;0.00185168;0.0986854;-5.93466;-0.000487464;-0.000249964;0.000512533;0.000571534;-0.000546464;0.000558999;0.951088;1.05143;0.000645531;0.000745332;1.04588;0.956137;58.8186;103.819;-0.000160221;-0.000487525;-0.000930351;0.000429744;0.000512131;0.00646986;0.00319678;0;0.0170365;-0.0179591;-0.0959419;-0.00346817;0.0976699;-5.63115;-2.30647e-05;4.32769e-05;0.000317479;0.000322893;-2.84783e-05;0.000175686;0.0726495;13.7647;0.000225355;0.000234247;11.3382;0.0881974;40.6568;85.6568;0.00334861;-2.42859e-05;-0.00147738;0.00156342;0.000316389;-0.00233135;-0.000431136;0;0.0216405;0.0170628
32000;33;25.8064;0.000858385;3.32636e-05;-2.37559;25.6939;0.385252;0.0184099;0.0026074;-0.0024212;-0.0322499;-0.0932444;0.00365361;0.0987316;-5.93286;-0.000404201;4.7256e-05;0.00105988;0.0010614;-0.000405725;0.000733563;0.381366;2.62215;0.000874788;0.000978084;2.61606;0.382254;57.4769;102.477;0.000233872;-0.00040441;-0.00055383;0.000647463;0.00105973;0.00605643;0.00421891;0;0.0162749;-0.0161508;-0.0965728;-0.000406587;0.0979149;-5.62808;-4.07902e-05;-6.44212e-05;0.000113564;0.000136917;-6.41437e-05;0.00010053;0.359184;2.78409;0.00011859;0.000134041;2.13454;0.468485;65.7032;110.703;0.00415842;-4.16484e-05;-0.00144068;0.00131162;0.000112528;-0.00303035;-0.00143688;0;0.0217826;0.0170629
33000;34;25.8066;0.00104764;4.05976e-05;-2.374;25.6942;0.387373;0.0200048;0.002913;-0.00029964;-0.0324375;-0.0945456;0.00495292;0.100078;-5.93156;-0.000510313;-0.000111417;0.000537658;0.000549373;-0.000522027;0.0005357;0.949139;1.05359;0.00061864;0.000714267;1.05238;0.950224;51.5572;96.5572;0.000336658;-0.000510491;-0.00083075;0.000607163;0.00053732;0.00436052;0.00227013;0;0.0203741;-0.015141;-0.0982662;0.00263107;0.0994606;-5.62505;-3.17961e-05;-0.000129909;9.28293e-05;0.000174598;-0.000113564;0.000144081;0.342522;2.91952;0.00016761;0.000192108;1.53743;0.650435;77.8735;122.873;0.00329018;-3.24836e-05;-0.00143975;0.00117977;9.18014e-05;-0.00135903;-0.00207382;0;0.0263512;0.0170544
34000;35;25.8082;0.00271381;0.000105164;-2.37211;25.696;0.390999;0.0218951;0.00470611;0.00332583;-0.0317214;-0.0939094;0.00301649;0.0991681;-5.9335;-0.000650278;-0.000325206;0.00139007;0.00144065;-0.000700858;0.00107075;0.467802;2.13765;0.00126075;0.00142767;2.05555;0.486487;67.2434;112.243;0.000102918;-0.000650308;-0.00105884;0.000406936;0.00138956;0.00670556;0.00324413;0;0.0177061;-0.0133141;-0.0981506;0.00144824;0.0990601;-5.62623;9.64438e-05;-0.0001656;3.89884e-05;0.000235789;-0.000100357;0.000168073;-2.47366;-0.40426;0.000199256;0.000224098;2.3495;0.425622;96.5778;141.578;0.00385234;9.59415e-05;-0.00134709;0.00101596;3.80948e-05;-0.00058232;-0.00148115;0;0.0230951;0.0170798
35000;36;25.8081;0.00258144;0.000100034;-2.37184;25.6959;0.391535;0.0221676;0.00459015;0.00386243;-0.0309493;-0.0950817;0.00626145;0.100188;-5.93025;-0.000701413;-0.000264806;0.00115616;0.00119318;-0.000738425;0.0009658;0.606673;1.64833;0.00112546;0.00128773;1.61584;0.618874;60.4061;105.406;-0.000174723;-0.000701553;-0.00112178;0.00059058;0.00115557;0.00776254;0.00347336;0;0.0159072;-0.0118697;-0.0992276;0.00399931;0.100015;-5.62368;-1.55637e-05;-0.000226226;3.49477e-05;0.000237324;-0.00021794;0.000227632;0.445344;2.24546;0.000262926;0.000303509;1.08894;0.918323;87.0344;132.034;0.0034328;-1.62177e-05;-0.00161832;0.00116579;3.36638e-05;-0.00112908;0.000182163;0;0.0214892;0.0170851
36000;37;25.8083;0.00281664;0.000109149;-2.3693;25.6963;0.393802;0.0247075;0.00502606;0.00612947;-0.0307633;-0.0929882;0.00132993;0.0979538;-5.93518;-0.000535718;-0.000100527;0.0011652;0.00117112;-0.000541638;0.000856377;0.459766;2.17502;0.00101088;0.00114184;2.16217;0.462497;59.4977;104.498;0.000181774;-0.000535936;-0.000871315;0.000668951;0.00116482;0.0065981;0.00380163;0;0.0172951;-0.0103213;-0.0977483;0.000276135;0.0982921;-5.6274;0.000152403;-0.00016876;8.22172e-05;0.00028968;-5.50605e-05;0.00017237;-1.85366;-0.539474;0.00021385;0.000229827;5.26112;0.190073;98.1594;143.159;0.00359724;0.000151556;-0.00164959;0.00131217;8.0871e-05;-0.00236297;0.000375903;0;0.0210243;0.0170627
37000;38;25.8074;0.00186697;7.23477e-05;-2.36847;25.6955;0.3919;0.0255372;0.00417782;0.0042268;-0.0296953;-0.0955892;0.00602733;0.100277;-5.93049;-0.0005813;-0.000267355;0.000966811;0.00101168;-0.000626171;0.000818926;0.601255;1.66319;0.000954306;0.0010919;1.61566;0.61894;62.1081;107.108;0.000493319;-0.000581363;-0.000980327;0.000444515;0.000966367;0.00643708;0.00307515;0;0.021927;-0.00818111;-0.100143;0.00564538;0.100635;-5.62203;0.000104142;-0.000162418;2.47863e-05;0.000231659;-0.000102731;0.000167195;-4.20159;-0.238005;0.000197785;0.000222926;2.25501;0.443457;98.4373;143.437;0.00292503;0.000103632;-0.00134786;0.00102312;2.38911e-05;0.000329185;-0.000227;0;0.0291632;0.0170675
38000;39;25.8088;0.00323152;0.000125226;-2.36834;25.6969;0.393246;0.0256608;0.00553913;0.00557345;-0.029512;-0.0936191;0.00242819;0.0981906;-5.93408;-0.000854001;-7.5994e-05;0.000834982;0.000838394;-0.000857413;0.000847904;1.02278;0.97773;0.000979095;0.00113054;0.977819;1.02268;47.3099;92.3099;0.0010003;-0.000854415;-0.00106633;0.000912668;0.000834417;0.00668041;0.00346288;0;0.0175363;-0.00699866;-0.0980557;0.00095952;0.0983099;-5.62672;7.05634e-05;-0.000180765;-6.93799e-05;0.000194427;-0.000193243;0.000193835;1.01706;0.983228;0.000223822;0.000258447;1.00612;0.993913;100.613;145.613;0.00330517;6.96776e-05;-0.00170459;0.00134327;-7.08165e-05;-0.000812498;0.0018357;0;0.023361;0.0170871
39000;40;25.8074;0.00185689;7.19571e-05;-2.36587;25.6957;0.391146;0.0281296;0.004418;0.00347314;-0.029067;-0.0926268;0.00387846;0.0971578;-5.93263;-0.000195671;6.19376e-06;0.000606315;0.000606363;-0.000195718;0.000401041;0.322721;3.09865;0.000482889;0.000534721;3.09814;0.322774;50.5163;95.5163;0.00104415;-0.000196152;-0.000969499;0.000981104;0.000605845;0.00640974;0.00442064;0;0.0161688;-0.00536056;-0.0963166;0.0010989;0.0964719;-5.62658;0.00020655;-0.000172336;-6.57166e-05;0.000290035;-0.000149201;0.000219618;3.14304;0.318163;0.000257902;0.000292824;1.94391;0.514426;110.43;155.43;0.00357464;0.000205534;-0.00178045;0.00143622;-6.72868e-05;-0.00122218;0.00143377;0;0.0241864;0.017122
40000;41;25.8077;0.00219054;8.48865e-05;-2.36504;25.6961;0.393744;0.0289659;0.00479041;0.0060709;-0.0288295;-0.0941507;0.00550871;0.0986197;-5.931;-0.000610583;8.5553e-05;0.00119915;0.00120318;-0.000614618;0.000908901;0.509181;1.96394;0.00106769;0.00121187;1.95761;0.510827;49.892;94.892;0.000855541;-0.000611266;-0.00100217;0.00117131;0.00119865;0.00719401;0.00386522;0;0.0254769;-0.00402958;-0.098324;0.00447119;0.098508;-5.62321;0.000242777;-0.000165156;-7.051e-05;0.000313759;-0.000141492;0.000227626;3.44316;0.290431;0.000269039;0.000303501;2.2175;0.450958;113.399;158.399;0.00323874;0.00024189;-0.00167233;0.00134249;-7.18948e-05;-0.000657097;0.00194729;0;0.0293232;0.0171146
41000;42;25.8067;0.00121762;4.71844e-05;-2.36422;25.6952;0.393088;0.0297843;0.00389862;0.00541494;-0.0294542;-0.0939678;0.00706232;0.0987288;-5.92945;-0.000509313;-0.000363251;0.00151596;0.00157914;-0.000572494;0.00107582;0.335967;2.97648;0.00128677;0.00143442;2.75836;0.362535;68.3321;113.332;0.00100021;-0.000509444;-0.00135653;0.000628016;0.00151511;0.00598539;0.00434377;0;0.0175306;-0.00385882;-0.0982353;0.00662486;0.098534;-5.62105;0.000372194;-0.000195889;-2.56216e-05;0.000452457;-0.000105885;0.000279171;14.5266;0.0688395;0.000342434;0.000372228;4.27309;0.234023;115.93;160.93;0.00379347;0.000371295;-0.00174621;0.00135505;-2.71271e-05;-0.00167734;0.00329106;0;0.0260565;0.017158
42000;43;25.8072;0.00169377;6.56358e-05;-2.36272;25.6958;0.394369;0.0312835;0.00449509;0.00669655;-0.0287418;-0.0962803;0.0115115;0.101136;-5.925;-0.000655068;0.000108119;0.000406615;0.000417514;-0.000665967;0.00054174;1.61103;0.620722;0.000631006;0.00072232;0.626929;1.59508;35.8063;80.8063;0.00127861;-0.000655705;-0.000918212;0.00113336;0.0004062;0.00462399;0.00297557;0;0.0215096;-0.00213289;-0.0998898;0.0107103;0.100485;-5.61697;0.000486632;-0.000315726;1.84527e-05;0.000645583;-0.000140498;0.000393041;-26.3719;-0.0379192;0.000484067;0.000524054;4.59496;0.21763;112.959;157.959;0.00269044;0.000485934;-0.00185452;0.00122379;1.6783e-05;3.15459e-05;0.00424741;0;0.0296317;0.0171189
43000;44;25.8056;3.03991e-05;1.17801e-06;-2.36163;25.6943;0.389025;0.0323733;0.00300617;0.00135207;-0.0274709;-0.0952714;0.0106229;0.0997203;-5.92589;-0.00047765;-0.000128658;0.000775936;0.000789004;-0.000490718;0.000639861;0.615579;1.62449;0.000745508;0.000853148;1.60786;0.621946;54.9067;99.9067;0.000724477;-0.000478054;-0.0011664;0.000907784;0.000775264;0.0061051;0.00329288;0;0.0180161;0.000207911;-0.0982517;0.0068746;0.0984922;-5.6208;0.000499524;-0.000221879;2.78694e-05;0.000587494;-6.01007e-05;0.000323797;-17.9238;-0.0557918;0.000413156;0.00043173;9.77517;0.1023;117.982;162.982;0.00327193;0.000498552;-0.00185497;0.00141198;2.61736e-05;-0.00237306;0.00568508;0;0.0295698;0.0171021
44000;45;25.8047;-0.00083251;-3.22609e-05;-2.3605;25.6936;0.383603;0.0334979;0.00232439;-0.00406929;-0.0265385;-0.0929729;0.00946963;0.097149;-5.92704;-0.000440309;-0.000294712;0.000783457;0.000850732;-0.000507584;0.000679158;0.562008;1.77933;0.000792522;0.000905544;1.67604;0.596644;62.409;107.409;0.00142757;-0.000440569;-0.0013703;0.000779565;0.000782562;0.00607235;0.00484224;0;0.0175308;0.00218619;-0.0956145;0.00356761;0.095706;-5.62411;0.000608465;-0.00018203;-9.26744e-06;0.000658114;-5.89164e-05;0.000358515;;;0.000459642;0.00047802;11.1703;0.089523;124.84;169.84;0.00371278;0.000607368;-0.00185604;0.00149302;-1.09733e-05;-0.0033994;0.00485161;0;0.0284348;0.0171131
45000;46;25.8046;-0.00093424;-3.62031e-05;-2.35892;25.6937;0.381887;0.0350844;0.00239349;-0.00578548;-0.025631;-0.0933188;0.00868595;0.0971638;-5.92783;-0.000475823;6.60155e-05;0.00075718;0.000760705;-0.000479347;0.000620026;0.628414;1.59131;0.000722061;0.000826701;1.58696;0.630136;45.2141;90.2141;0.00132365;-0.000476665;-0.00116864;0.00129915;0.0007565;0.00785553;0.00396212;0;0.0173235;0.00414197;-0.0960335;0.00294512;0.0961679;-5.62473;0.00063303;-0.000219235;0.000124104;0.000714446;4.2687e-05;0.00033588;-5.10081;-0.196047;0.000462725;0.00044784;-16.7369;-0.0597484;121.417;166.417;0.00343429;0.000632138;-0.00179174;0.00135407;0.000122523;-0.00202616;0.00414603;0;0.0298584;0.0171441
46000;47;25.8052;-0.000298328;-1.15606e-05;-2.35763;25.6944;0.383641;0.0363754;0.00312451;-0.00403159;-0.0257856;-0.0923944;0.00785895;0.0962465;-5.92865;-0.000394581;-0.000180916;0.000686312;0.00071579;-0.000424058;0.000569924;0.574929;1.73935;0.000665237;0.000759898;1.68795;0.592434;58.1793;103.179;0.00123317;-0.000394952;-0.00124366;0.000880679;0.000685556;0.00627102;0.00341501;0;0.016646;0.00508404;-0.0951673;0.00188308;0.0953216;-5.62579;0.000582651;-0.000128954;0.00011636;0.000615938;8.30738e-05;0.000266432;-5.0073;-0.199709;0.000385926;0.000355243;-7.41435;-0.134874;125.576;170.576;0.00355606;0.000580958;-0.00210244;0.00184545;0.000114159;-0.00113167;0.00532261;0;0.0284945;0.0170816
47000;48;25.8057;0.000167746;6.5004e-06;-2.35735;25.6949;0.387763;0.0366511;0.00355602;8.99915e-05;-0.0263123;-0.0920056;0.00703906;0.0959527;-5.92947;-0.000635411;0.000124874;0.000809457;0.00082017;-0.000646124;0.000733147;0.784985;1.27391;0.000848551;0.000977529;1.26937;0.787794;41.9734;86.9734;0.00095684;-0.000636476;-0.00121633;0.00146414;0.000808725;0.00742833;0.00360336;0;0.0164084;0.00530158;-0.0950181;0.00188568;0.0951845;-5.62579;0.000698679;-0.00015551;0.000154751;0.00074;0.00011343;0.000313285;-4.51486;-0.221491;0.000460207;0.000417714;-6.52387;-0.153283;126.508;171.508;0.00314416;0.000697186;-0.00204551;0.00173552;0.000152671;-6.19133e-05;0.004814;0;0.0300095;0.0170989
48000;49;25.8048;-0.000701363;-2.71788e-05;-2.35683;25.6941;0.384194;0.0371685;0.00278423;-0.0034789;-0.0254805;-0.0911726;0.00427357;0.0947626;-5.93224;-0.00060483;6.38136e-05;0.00143566;0.00143765;-0.000606824;0.00102224;0.421291;2.37365;0.00121243;0.00136298;2.36914;0.422094;52.6342;97.6342;0.001741;-0.000605651;-0.00115708;0.00128222;0.00143499;0.00647735;0.00288422;0;0.0171586;0.00702084;-0.0942532;-0.00211755;0.094538;-5.6298;0.000619582;-0.000138779;0.000324457;0.000674588;0.00026945;0.000202569;-1.9096;-0.52367;0.000392091;0.000270092;-2.50357;-0.399429;120.971;165.971;0.00304053;0.000618301;-0.0018842;0.00160716;0.000322692;0.000186735;0.00409314;0;0.0288769;0.0170494
49000;50;25.8039;-0.00166459;-6.4505e-05;-2.35548;25.6933;0.380589;0.0385207;0.00199451;-0.00708338;-0.0254914;-0.0924347;0.00739372;0.0961699;-5.92912;-0.000833856;-0.000260699;0.0010851;0.00111989;-0.000868642;0.000994264;0.76846;1.3013;0.00115113;0.00132569;1.28924;0.775653;55.4557;100.456;0.00194971;-0.000834324;-0.00152628;0.00100245;0.00108397;0.00604565;0.00499359;0;0.0166433;0.00795105;-0.0947827;-0.000109805;0.0951157;-5.62779;0.000591345;-3.58839e-05;0.000281956;0.000595453;0.000277849;0.000158802;-2.09729;-0.476805;0.00034404;0.000211736;-2.14308;-0.466618;134.806;179.806;0.00322302;0.000589512;-0.00198698;0.00191582;0.000279983;-0.000858588;0.00526304;0;0.0303252;0.0171073
